fecha,intensidad_3820,intensidad_6642,intensidad_6676,intensidad_6782,ocupacion_3820,ocupacion_6642,ocupacion_6676,ocupacion_6782,vmed_3820,vmed_6642,vmed_6676,vmed_6782
2025-11-05 03:00:00,2187.8095928257785,2548.459298765939,1475.166390172371,789.1070174520364,-0.5573070554939061,4.62302988372682,2.4570561022744974,1.401226528924715,90.09975973505048,96.85710508853676,89.2328815379368,96.56526912205155
2025-11-05 04:00:00,2047.7057985029264,2483.57765959831,1338.5909332633041,711.530606535265,-0.6307702515833402,4.579910198031246,2.146502926631835,1.2683414319965844,89.88770226015231,95.784202265566,89.54346874170764,96.10979993521921
2025-11-05 05:00:00,2178.7367693649326,2549.3111111911553,1477.570985447528,731.3972240023822,0.07222570813990492,5.178354376114794,2.5866162679993456,1.263653202936304,89.81895339306276,95.8733141000117,89.2454676898471,96.68092266225686
2025-11-05 06:00:00,2712.9172879977623,3114.3153741797064,2074.4458073318783,1032.7613691489573,1.8567602204363787,6.574054378045377,4.027540385080052,1.7251208878407187,88.8739165011671,96.5100918149662,88.15186597287209,97.20105676351366
2025-11-05 07:00:00,3438.8085377049947,4061.004136514474,2858.9132538545955,1771.269271967016,4.822275279801064,9.538495131198788,6.279006837277067,3.233472263169914,85.95319505505825,94.18957356364669,85.5972913636122,96.52142185024
2025-11-05 08:00:00,3991.135809097092,4712.527841830475,3393.6060717321316,2422.9322375363226,7.397048757594877,12.567789011341322,8.309764497080991,4.920055898094361,83.11157220637821,90.64642733013574,82.64369911853716,95.07787377315331
2025-11-05 09:00:00,4317.425751887064,4981.575403327845,3705.802397981375,2656.612831312933,8.786070543266485,13.660181109903226,9.283464178791231,5.538789989980654,81.79130185184249,90.52481202360264,81.42841746476032,94.89034278757816
2025-11-05 10:00:00,4612.079889578325,5172.8528002657295,4021.9743033254026,2854.345382691096,9.93707273249738,14.004317318891404,9.855630408871619,5.6172141948173016,81.02520571833635,92.26855259267619,81.19224421724951,96.10057137222746
2025-11-05 11:00:00,4966.703734124427,5339.464551835421,4387.6027684607625,3129.4262820614085,11.369793767591908,14.891868164977382,10.870141545851814,5.86453297470763,79.73766980673564,93.11683412738455,80.11241373832908,97.14614944090455
2025-11-05 12:00:00,5284.984594693844,5564.552945661398,4706.683344737623,3425.0348735158723,12.984296317651362,16.044179664360513,12.045849834248507,6.2501185668538515,77.3319232294875,92.8395601752525,78.37764948389314,97.66229024816516
2025-11-05 13:00:00,5472.99348247213,5804.294321929337,4879.248774890023,3833.2104285189516,15.167838287589145,17.652959490387882,13.172577603713801,7.021938841411497,72.61086282568634,90.28972442940072,76.0204296140569,97.12283089569371
2025-11-05 14:00:00,5479.281203653798,5765.751276072468,4840.20577161578,4038.2109407586063,16.8743392961832,18.68333044916697,13.878612584589003,7.781329732755139,67.92592959467322,87.49367442210296,73.98129808721298,95.78465145271592
2025-11-05 15:00:00,5333.983267552267,5526.730863674408,4656.279098185958,3808.9406571491527,16.81704221240954,17.77813541262634,13.432114190519947,7.546323665603303,66.66643708988204,87.96701274255489,74.35660334191991,95.58011448707634
2025-11-05 16:00:00,5157.377052371892,5334.37404540811,4459.448672420693,3553.91623424583,16.05746433425054,16.665249743699803,12.527916615258407,6.8265186692981015,67.35567762911987,88.69980721526797,75.73461475645703,96.22099589159181
2025-11-05 17:00:00,5016.159489003267,5120.637524789601,4296.6796306998085,3476.668146998161,15.927448025243368,16.724295094228413,12.394001780981746,6.618466951771542,66.75026392169104,86.59912237472628,75.27622812686971,95.85830939476102
2025-11-05 18:00:00,4884.01750874676,4950.494766064491,4149.874298241245,3440.3955512532334,15.823534707134682,16.725454245317206,12.547713460251877,6.743902310355157,65.88085584478854,84.48997042906714,74.21990948448912,95.15110877053213
2025-11-05 19:00:00,4732.188531603013,4907.747789071962,3978.247422473636,3398.6172491983107,14.876133770450553,16.019590323654718,12.028176221072052,6.670856523681282,67.00226612646254,84.33541843700038,74.78885121702518,95.09901323707933
2025-11-05 20:00:00,4522.503553019536,4745.792116259309,3745.2823569634675,3150.819389473448,12.826121434491348,14.632668330275447,10.84777098416988,6.087676197760878,70.46306455746667,85.80705561537383,76.81414636595078,95.2865075857332
2025-11-05 21:00:00,4171.776154146033,4336.893997076926,3392.2957827996815,2636.9511422463343,9.855777272961255,12.317223832387384,9.162268581578322,4.971975539451301,75.38442922079058,88.74611783345956,79.64018117158705,95.8770138244265
2025-11-05 22:00:00,3705.333864534144,3798.0119148814665,2930.7015488613724,2146.463605850876,6.869047647112369,9.90222623107542,7.310861121207366,3.8401168451464436,80.03417359030291,91.80109288919598,82.4852674614394,96.79737467827087
2025-11-05 23:00:00,3252.547908085427,3247.344828534737,2486.273017220652,1766.5382629235176,4.329968590970388,7.984235929081585,5.774985487395044,2.932321029681269,83.75744405555749,94.50818905789248,84.72812382282845,97.78461646009481
2025-11-06 00:00:00,2909.410445074999,2881.7969595241802,2178.7875348013504,1438.038159026165,2.4014115514617567,6.391241099985863,4.611104097277556,2.109246308387609,86.51681036813818,97.19719625105944,86.58126876889769,99.10038238886838
2025-11-06 01:00:00,2678.908531675444,2746.0957327123306,1972.5523890973395,1238.0233835891231,1.237563780411672,5.581103264513545,3.781315275023245,1.6418123514639729,88.18513781012032,98.22103559913485,87.90863242028016,99.778506719486
